journey_date,train_number,seq,station_code,sched_arr,sched_dep,actual_arr,actual_dep,delay_at_dep_min,sec_congestion,sec_sr_km,sec_sr_speed,sec_fog
2026-09-12,12301,2,ASN,2026-09-12T18:48:00+05:30,2026-09-12T18:50:00+05:30,2026-09-12T18:42:22+05:30,2026-09-12T18:50:00+05:30,0.0,0,0,0,0
2026-09-12,12301,3,DHN,2026-09-12T19:43:00+05:30,2026-09-12T19:48:00+05:30,2026-09-12T19:42:07+05:30,2026-09-12T19:48:00+05:30,0.0,0,0,0,0
2026-09-12,12301,4,GAYA,2026-09-12T22:03:00+05:30,2026-09-12T22:06:00+05:30,2026-09-12T21:56:44+05:30,2026-09-12T22:06:00+05:30,0.0,0,0,0,0
2026-09-12,12301,5,DDU,2026-09-13T00:35:00+05:30,2026-09-13T00:45:00+05:30,2026-09-13T00:32:40+05:30,2026-09-13T00:45:00+05:30,0.0,0,0,0,0
2026-09-12,12301,6,PRYJ,2026-09-13T02:28:00+05:30,2026-09-13T02:30:00+05:30,2026-09-13T02:22:47+05:30,2026-09-13T02:30:00+05:30,0.0,0,0,0,0
2026-09-12,12301,7,CNB,2026-09-13T04:45:00+05:30,2026-09-13T04:50:00+05:30,2026-09-13T04:39:23+05:30,2026-09-13T04:50:00+05:30,0.0,0,0,0,0
2026-09-12,12301,8,NDLS,2026-09-13T10:00:00+05:30,,2026-09-13T09:47:10+05:30,,,0,0,0,0
2026-09-12,12302,1,NDLS,,2026-09-12T16:55:00+05:30,,2026-09-12T16:55:16+05:30,0.27031,,,,
2026-09-12,12302,2,CNB,2026-09-12T22:00:00+05:30,2026-09-12T22:05:00+05:30,2026-09-12T21:54:02+05:30,2026-09-12T22:05:00+05:30,0.0,1,0,0,0
2026-09-12,12302,3,PRYJ,2026-09-13T00:15:00+05:30,2026-09-13T00:17:00+05:30,2026-09-13T00:04:14+05:30,2026-09-13T00:17:00+05:30,0.0,0,0,0,0
2026-09-12,12302,4,DDU,2026-09-13T02:00:00+05:30,2026-09-13T02:10:00+05:30,2026-09-13T02:04:08+05:30,2026-09-13T02:13:09+05:30,3.15823,1,0,0,0
2026-09-12,12302,5,GAYA,2026-09-13T04:39:00+05:30,2026-09-13T04:42:00+05:30,2026-09-13T05:04:55+05:30,2026-09-13T05:20:02+05:30,38.04167,0,0,0,1
2026-09-12,12302,6,DHN,2026-09-13T06:57:00+05:30,2026-09-13T07:02:00+05:30,2026-09-13T07:55:13+05:30,2026-09-13T08:04:03+05:30,62.05713,0,0,0,1
2026-09-12,12302,7,ASN,2026-09-13T07:55:00+05:30,2026-09-13T07:57:00+05:30,2026-09-13T09:01:38+05:30,2026-09-13T09:06:48+05:30,69.80935,0,0,0,1
2026-09-12,12302,8,HWH,2026-09-13T09:55:00+05:30,,2026-09-13T11:24:38+05:30,,,0,0,0,1
2026-09-13,12301,1,HWH,,2026-09-13T16:50:00+05:30,,2026-09-13T16:51:43+05:30,1.72175,,,,
2026-09-13,12301,2,ASN,2026-09-13T18:48:00+05:30,2026-09-13T18:50:00+05:30,2026-09-13T18:47:57+05:30,2026-09-13T18:51:14+05:30,1.23697,0,0,0,0
2026-09-13,12301,3,DHN,2026-09-13T19:43:00+05:30,2026-09-13T19:48:00+05:30,2026-09-13T19:43:13+05:30,2026-09-13T19:49:23+05:30,1.39241,0,0,0,0
2026-09-13,12301,4,GAYA,2026-09-13T22:03:00+05:30,2026-09-13T22:06:00+05:30,2026-09-13T21:57:08+05:30,2026-09-13T22:06:00+05:30,0.0,0,0,0,0
2026-09-13,12301,5,DDU,2026-09-14T00:35:00+05:30,2026-09-14T00:45:00+05:30,2026-09-14T01:05:44+05:30,2026-09-14T01:15:52+05:30,30.87904,0,26.24017,30,0
2026-09-13,12301,6,PRYJ,2026-09-14T02:28:00+05:30,2026-09-14T02:30:00+05:30,2026-09-14T02:49:19+05:30,2026-09-14T02:51:10+05:30,21.1696,0,0,0,0
2026-09-13,12301,7,CNB,2026-09-14T04:45:00+05:30,2026-09-14T04:50:00+05:30,2026-09-14T04:55:20+05:30,2026-09-14T04:59:31+05:30,9.52766,0,0,0,0
2026-09-13,12301,8,NDLS,2026-09-14T10:00:00+05:30,,2026-09-14T09:43:41+05:30,,,0,0,0,0
2026-09-13,12302,1,NDLS,,2026-09-13T16:55:00+05:30,,2026-09-13T18:04:43+05:30,69.71819,,,,
2026-09-13,12302,2,CNB,2026-09-13T22:00:00+05:30,2026-09-13T22:05:00+05:30,2026-09-13T22:54:30+05:30,2026-09-13T23:01:14+05:30,56.23997,0,0,0,0
2026-09-13,12302,3,PRYJ,2026-09-14T00:15:00+05:30,2026-09-14T00:17:00+05:30,2026-09-14T00:58:09+05:30,2026-09-14T01:00:39+05:30,43.66063,0,0,0,0
2026-09-13,12302,4,DDU,2026-09-14T02:00:00+05:30,2026-09-14T02:10:00+05:30,2026-09-14T02:34:48+05:30,2026-09-14T02:45:09+05:30,35.1642,0,0,0,0
2026-09-13,12302,5,GAYA,2026-09-14T04:39:00+05:30,2026-09-14T04:42:00+05:30,2026-09-14T05:29:41+05:30,2026-09-14T05:32:17+05:30,50.28494,0,0,0,1
2026-09-13,12302,6,DHN,2026-09-14T06:57:00+05:30,2026-09-14T07:02:00+05:30,2026-09-14T07:47:12+05:30,2026-09-14T07:52:12+05:30,50.21538,0,0,0,1
2026-09-13,12302,7,ASN,2026-09-14T07:55:00+05:30,2026-09-14T07:57:00+05:30,2026-09-14T08:50:18+05:30,2026-09-14T08:51:30+05:30,54.50841,0,0,0,1
2026-09-13,12302,8,HWH,2026-09-14T09:55:00+05:30,,2026-09-14T11:13:09+05:30,,,0,0,0,1
2026-09-14,12301,1,HWH,,2026-09-14T16:50:00+05:30,,2026-09-14T16:50:00+05:30,0.01369,,,,
2026-09-14,12301,2,ASN,2026-09-14T18:48:00+05:30,2026-09-14T18:50:00+05:30,2026-09-14T18:44:20+05:30,2026-09-14T18:50:00+05:30,0.0,0,0,0,0
2026-09-14,12301,3,DHN,2026-09-14T19:43:00+05:30,2026-09-14T19:48:00+05:30,2026-09-14T19:39:05+05:30,2026-09-14T19:48:00+05:30,0.0,0,0,0,0
2026-09-14,12301,4,GAYA,2026-09-14T22:03:00+05:30,2026-09-14T22:06:00+05:30,2026-09-14T22:00:14+05:30,2026-09-14T22:06:00+05:30,0.0,0,0,0,0
2026-09-14,12301,5,DDU,2026-09-15T00:35:00+05:30,2026-09-15T00:45:00+05:30,2026-09-15T00:24:56+05:30,2026-09-15T00:45:00+05:30,0.0,0,0,0,0
2026-09-14,12301,6,PRYJ,2026-09-15T02:28:00+05:30,2026-09-15T02:30:00+05:30,2026-09-15T02:20:29+05:30,2026-09-15T02:36:14+05:30,6.24034,0,0,0,0
2026-09-14,12301,7,CNB,2026-09-15T04:45:00+05:30,2026-09-15T04:50:00+05:30,2026-09-15T04:44:02+05:30,2026-09-15T04:50:00+05:30,0.0,0,0,0,0
2026-09-14,12301,8,NDLS,2026-09-15T10:00:00+05:30,,2026-09-15T09:31:45+05:30,,,0,0,0,0
2026-09-14,12302,1,NDLS,,2026-09-14T16:55:00+05:30,,2026-09-14T16:59:04+05:30,4.07482,,,,
2026-09-14,12302,2,CNB,2026-09-14T22:00:00+05:30,2026-09-14T22:05:00+05:30,2026-09-14T21:47:25+05:30,2026-09-14T22:05:00+05:30,0.0,0,0,0,0
2026-09-14,12302,3,PRYJ,2026-09-15T00:15:00+05:30,2026-09-15T00:17:00+05:30,2026-09-15T00:08:43+05:30,2026-09-15T00:17:00+05:30,0.0,0,0,0,0
2026-09-14,12302,4,DDU,2026-09-15T02:00:00+05:30,2026-09-15T02:10:00+05:30,2026-09-15T01:57:24+05:30,2026-09-15T02:10:37+05:30,0.62204,0,0,0,0
2026-09-14,12302,5,GAYA,2026-09-15T04:39:00+05:30,2026-09-15T04:42:00+05:30,2026-09-15T04:43:43+05:30,2026-09-15T04:49:36+05:30,7.61394,0,18.76326,45,0
2026-09-14,12302,6,DHN,2026-09-15T06:57:00+05:30,2026-09-15T07:02:00+05:30,2026-09-15T07:02:09+05:30,2026-09-15T07:10:33+05:30,8.55635,0,0,0,0
2026-09-14,12302,7,ASN,2026-09-15T07:55:00+05:30,2026-09-15T07:57:00+05:30,2026-09-15T07:59:31+05:30,2026-09-15T08:04:58+05:30,7.96755,0,0,0,0
2026-09-14,12302,8,HWH,2026-09-15T09:55:00+05:30,,2026-09-15T09:52:19+05:30,,,0,0,0,0
2026-09-15,12301,1,HWH,,2026-09-15T16:50:00+05:30,,2026-09-15T16:50:03+05:30,0.0618,,,,
2026-09-15,12301,2,ASN,2026-09-15T18:48:00+05:30,2026-09-15T18:50:00+05:30,2026-09-15T18:45:34+05:30,2026-09-15T18:50:56+05:30,0.93952,0,0,0,0
2026-09-15,12301,3,DHN,2026-09-15T19:43:00+05:30,2026-09-15T19:48:00+05:30,2026-09-15T19:48:18+05:30,2026-09-15T19:55:23+05:30,7.39532,0,0,0,0
2026-09-15,12301,4,GAYA,2026-09-15T22:03:00+05:30,2026-09-15T22:06:00+05:30,2026-09-15T21:59:52+05:30,2026-09-15T22:06:00+05:30,0.0,0,0,0,0
2026-09-15,12301,5,DDU,2026-09-16T00:35:00+05:30,2026-09-16T00:45:00+05:30,2026-09-16T00:31:51+05:30,2026-09-16T00:45:19+05:30,0.31691,0,0,0,0
2026-09-15,12301,6,PRYJ,2026-09-16T02:28:00+05:30,2026-09-16T02:30:00+05:30,2026-09-16T02:21:57+05:30,2026-09-16T02:30:00+05:30,0.0,0,0,0,0
2026-09-15,12301,7,CNB,2026-09-16T04:45:00+05:30,2026-09-16T04:50:00+05:30,2026-09-16T04:31:38+05:30,2026-09-16T04:50:00+05:30,0.0,0,0,0,0
2026-09-15,12301,8,NDLS,2026-09-16T10:00:00+05:30,,2026-09-16T09:36:53+05:30,,,0,0,0,0
2026-09-15,12302,1,NDLS,,2026-09-15T16:55:00+05:30,,2026-09-15T16:56:53+05:30,1.89319,,,,
2026-09-15,12302,2,CNB,2026-09-15T22:00:00+05:30,2026-09-15T22:05:00+05:30,2026-09-15T21:54:36+05:30,2026-09-15T22:05:00+05:30,0.0,0,0,0,0
2026-09-15,12302,3,PRYJ,2026-09-16T00:15:00+05:30,2026-09-16T00:17:00+05:30,2026-09-16T00:12:09+05:30,2026-09-16T00:17:00+05:30,0.0,0,0,0,0
2026-09-15,12302,4,DDU,2026-09-16T02:00:00+05:30,2026-09-16T02:10:00+05:30,2026-09-16T01:49:19+05:30,2026-09-16T02:10:00+05:30,0.0,0,0,0,0
2026-09-15,12302,5,GAYA,2026-09-16T04:39:00+05:30,2026-09-16T04:42:00+05:30,2026-09-16T05:15:04+05:30,2026-09-16T05:19:53+05:30,37.8865,0,0,0,1
2026-09-15,12302,6,DHN,2026-09-16T06:57:00+05:30,2026-09-16T07:02:00+05:30,2026-09-16T07:42:58+05:30,2026-09-16T07:51:05+05:30,49.09743,0,0,0,1
2026-09-15,12302,7,ASN,2026-09-16T07:55:00+05:30,2026-09-16T07:57:00+05:30,2026-09-16T08:49:39+05:30,2026-09-16T08:54:14+05:30,57.2466,0,0,0,1
2026-09-15,12302,8,HWH,2026-09-16T09:55:00+05:30,,2026-09-16T11:02:29+05:30,,,0,0,0,1
2026-09-16,12301,1,HWH,,2026-09-16T16:50:00+05:30,,2026-09-16T16:50:00+05:30,0.01098,,,,
2026-09-16,12301,2,ASN,2026-09-16T18:48:00+05:30,2026-09-16T18:50:00+05:30,2026-09-16T18:40:41+05:30,2026-09-16T18:50:00+05:30,0.0,0,0,0,0
2026-09-16,12301,3,DHN,2026-09-16T19:43:00+05:30,2026-09-16T19:48:00+05:30,2026-09-16T19:42:29+05:30,2026-09-16T19:50:12+05:30,2.20712,0,0,0,0
2026-09-16,12301,4,GAYA,2026-09-16T22:03:00+05:30,2026-09-16T22:06:00+05:30,2026-09-16T21:55:28+05:30,2026-09-16T22:06:00+05:30,0.0,0,0,0,0
2026-09-16,12301,5,DDU,2026-09-17T00:35:00+05:30,2026-09-17T00:45:00+05:30,2026-09-17T00:33:05+05:30,2026-09-17T00:45:00+05:30,0.0,0,0,0,0
2026-09-16,12301,6,PRYJ,2026-09-17T02:28:00+05:30,2026-09-17T02:30:00+05:30,2026-09-17T02:29:30+05:30,2026-09-17T02:33:52+05:30,3.86738,0,0,0,0
2026-09-16,12301,7,CNB,2026-09-17T04:45:00+05:30,2026-09-17T04:50:00+05:30,2026-09-17T04:47:48+05:30,2026-09-17T04:54:05+05:30,4.09649,0,0,0,0
2026-09-16,12301,8,NDLS,2026-09-17T10:00:00+05:30,,2026-09-17T09:47:44+05:30,,,0,0,0,0
2026-09-16,12302,1,NDLS,,2026-09-16T16:55:00+05:30,,2026-09-16T17:13:49+05:30,18.83066,,,,
2026-09-16,12302,2,CNB,2026-09-16T22:00:00+05:30,2026-09-16T22:05:00+05:30,2026-09-16T22:09:38+05:30,2026-09-16T22:18:11+05:30,13.1881,0,0,0,0
2026-09-16,12302,3,PRYJ,2026-09-17T00:15:00+05:30,2026-09-17T00:17:00+05:30,2026-09-17T00:17:57+05:30,2026-09-17T00:22:14+05:30,5.24167,0,0,0,0
2026-09-16,12302,4,DDU,2026-09-17T02:00:00+05:30,2026-09-17T02:10:00+05:30,2026-09-17T01:56:24+05:30,2026-09-17T02:10:00+05:30,0.0,0,0,0,0
2026-09-16,12302,5,GAYA,2026-09-17T04:39:00+05:30,2026-09-17T04:42:00+05:30,2026-09-17T04:31:11+05:30,2026-09-17T04:42:00+05:30,0.0,0,0,0,0
2026-09-16,12302,6,DHN,2026-09-17T06:57:00+05:30,2026-09-17T07:02:00+05:30,2026-09-17T06:44:15+05:30,2026-09-17T07:02:00+05:30,0.0,0,0,0,0
2026-09-16,12302,7,ASN,2026-09-17T07:55:00+05:30,2026-09-17T07:57:00+05:30,2026-09-17T07:54:55+05:30,2026-09-17T08:00:08+05:30,3.13603,0,0,0,0
2026-09-16,12302,8,HWH,2026-09-17T09:55:00+05:30,,2026-09-17T09:46:31+05:30,,,0,0,0,0
2026-09-17,12301,1,HWH,,2026-09-17T16:50:00+05:30,,2026-09-17T17:08:50+05:30,18.83954,,,,
2026-09-17,12301,2,ASN,2026-09-17T18:48:00+05:30,2026-09-17T18:50:00+05:30,2026-09-17T19:04:12+05:30,2026-09-17T19:08:45+05:30,18.76119,0,0,0,0
2026-09-17,12301,3,DHN,2026-09-17T19:43:00+05:30,2026-09-17T19:48:00+05:30,2026-09-17T19:56:39+05:30,2026-09-17T20:03:21+05:30,15.36517,0,0,0,0
2026-09-17,12301,4,GAYA,2026-09-17T22:03:00+05:30,2026-09-17T22:06:00+05:30,2026-09-17T22:13:50+05:30,2026-09-17T22:18:45+05:30,12.75696,0,0,0,0
2026-09-17,12301,5,DDU,2026-09-18T00:35:00+05:30,2026-09-18T00:45:00+05:30,2026-09-18T00:37:12+05:30,2026-09-18T00:49:34+05:30,4.58248,0,0,0,0
2026-09-17,12301,6,PRYJ,2026-09-18T02:28:00+05:30,2026-09-18T02:30:00+05:30,2026-09-18T02:29:53+05:30,2026-09-18T02:30:57+05:30,0.95118,0,0,0,0
2026-09-17,12301,7,CNB,2026-09-18T04:45:00+05:30,2026-09-18T04:50:00+05:30,2026-09-18T04:34:12+05:30,2026-09-18T04:50:00+05:30,0.0,0,0,0,0
2026-09-17,12301,8,NDLS,2026-09-18T10:00:00+05:30,,2026-09-18T10:00:33+05:30,,,0,0,0,0
2026-09-17,12302,1,NDLS,,2026-09-17T16:55:00+05:30,,2026-09-17T16:55:18+05:30,0.31016,,,,
2026-09-17,12302,2,CNB,2026-09-17T22:00:00+05:30,2026-09-17T22:05:00+05:30,2026-09-17T21:38:39+05:30,2026-09-17T22:05:00+05:30,0.0,0,0,0,0
2026-09-17,12302,3,PRYJ,2026-09-18T00:15:00+05:30,2026-09-18T00:17:00+05:30,2026-09-18T00:07:18+05:30,2026-09-18T00:17:00+05:30,0.0,0,0,0,0
2026-09-17,12302,4,DDU,2026-09-18T02:00:00+05:30,2026-09-18T02:10:00+05:30,2026-09-18T01:53:28+05:30,2026-09-18T02:10:00+05:30,0.0,0,0,0,0
2026-09-17,12302,5,GAYA,2026-09-18T04:39:00+05:30,2026-09-18T04:42:00+05:30,2026-09-18T04:37:10+05:30,2026-09-18T04:42:00+05:30,0.0,0,0,0,0
2026-09-17,12302,6,DHN,2026-09-18T06:57:00+05:30,2026-09-18T07:02:00+05:30,2026-09-18T06:52:57+05:30,2026-09-18T07:11:59+05:30,9.99741,0,0,0,0
2026-09-17,12302,7,ASN,2026-09-18T07:55:00+05:30,2026-09-18T07:57:00+05:30,2026-09-18T08:04:09+05:30,2026-09-18T08:07:22+05:30,10.37292,0,0,0,0
2026-09-17,12302,8,HWH,2026-09-18T09:55:00+05:30,,2026-09-18T09:54:28+05:30,,,0,0,0,0
2026-09-18,12301,1,HWH,,2026-09-18T16:50:00+05:30,,2026-09-18T17:04:11+05:30,14.19353,,,,
2026-09-18,12301,2,ASN,2026-09-18T18:48:00+05:30,2026-09-18T18:50:00+05:30,2026-09-18T18:59:36+05:30,2026-09-18T19:17:15+05:30,27.26435,0,0,0,0
2026-09-18,12301,3,DHN,2026-09-18T19:43:00+05:30,2026-09-18T19:48:00+05:30,2026-09-18T20:11:07+05:30,2026-09-18T20:22:40+05:30,34.67193,0,0,0,0
2026-09-18,12301,4,GAYA,2026-09-18T22:03:00+05:30,2026-09-18T22:06:00+05:30,2026-09-18T22:31:28+05:30,2026-09-18T22:33:30+05:30,27.50815,0,0,0,0
2026-09-18,12301,5,DDU,2026-09-19T00:35:00+05:30,2026-09-19T00:45:00+05:30,2026-09-19T01:15:27+05:30,2026-09-19T01:29:06+05:30,44.10832,1,0,0,0
2026-09-18,12301,6,PRYJ,2026-09-19T02:28:00+05:30,2026-09-19T02:30:00+05:30,2026-09-19T03:04:11+05:30,2026-09-19T03:06:41+05:30,36.69257,0,0,0,0
2026-09-18,12301,7,CNB,2026-09-19T04:45:00+05:30,2026-09-19T04:50:00+05:30,2026-09-19T05:18:44+05:30,2026-09-19T05:26:16+05:30,36.27961,1,0,0,0
2026-09-18,12301,8,NDLS,2026-09-19T10:00:00+05:30,,2026-09-19T10:20:50+05:30,,,0,0,0,0
2026-09-18,12302,1,NDLS,,2026-09-18T16:55:00+05:30,,2026-09-18T16:57:42+05:30,2.7154,,,,
2026-09-18,12302,2,CNB,2026-09-18T22:00:00+05:30,2026-09-18T22:05:00+05:30,2026-09-18T21:48:58+05:30,2026-09-18T22:05:00+05:30,0.0,0,0,0,0
2026-09-18,12302,3,PRYJ,2026-09-19T00:15:00+05:30,2026-09-19T00:17:00+05:30,2026-09-19T00:09:49+05:30,2026-09-19T00:17:00+05:30,0.0,0,0,0,0
2026-09-18,12302,4,DDU,2026-09-19T02:00:00+05:30,2026-09-19T02:10:00+05:30,2026-09-19T01:53:00+05:30,2026-09-19T02:10:00+05:30,0.0,0,0,0,0
2026-09-18,12302,5,GAYA,2026-09-19T04:39:00+05:30,2026-09-19T04:42:00+05:30,2026-09-19T04:21:40+05:30,2026-09-19T04:42:00+05:30,0.0,0,0,0,0
2026-09-18,12302,6,DHN,2026-09-19T06:57:00+05:30,2026-09-19T07:02:00+05:30,2026-09-19T06:41:10+05:30,2026-09-19T07:02:00+05:30,0.0,0,0,0,0
2026-09-18,12302,7,ASN,2026-09-19T07:55:00+05:30,2026-09-19T07:57:00+05:30,2026-09-19T07:50:49+05:30,2026-09-19T07:57:00+05:30,0.0,0,0,0,0
2026-09-18,12302,8,HWH,2026-09-19T09:55:00+05:30,,2026-09-19T09:47:46+05:30,,,0,0,0,0
2026-09-19,12301,1,HWH,,2026-09-19T16:50:00+05:30,,2026-09-19T16:52:26+05:30,2.43402,,,,
2026-09-19,12301,2,ASN,2026-09-19T18:48:00+05:30,2026-09-19T18:50:00+05:30,2026-09-19T18:48:18+05:30,2026-09-19T18:53:10+05:30,3.16956,0,0,0,0
2026-09-19,12301,3,DHN,2026-09-19T19:43:00+05:30,2026-09-19T19:48:00+05:30,2026-09-19T19:47:46+05:30,2026-09-19T19:52:50+05:30,4.83407,0,0,0,0
2026-09-19,12301,4,GAYA,2026-09-19T22:03:00+05:30,2026-09-19T22:06:00+05:30,2026-09-19T21:53:55+05:30,2026-09-19T22:06:00+05:30,0.0,0,0,0,0
2026-09-19,12301,5,DDU,2026-09-20T00:35:00+05:30,2026-09-20T00:45:00+05:30,2026-09-20T00:24:50+05:30,2026-09-20T00:45:00+05:30,0.0,0,0,0,0
2026-09-19,12301,6,PRYJ,2026-09-20T02:28:00+05:30,2026-09-20T02:30:00+05:30,2026-09-20T02:30:06+05:30,2026-09-20T02:31:13+05:30,1.22104,0,0,0,0
2026-09-19,12301,7,CNB,2026-09-20T04:45:00+05:30,2026-09-20T04:50:00+05:30,2026-09-20T04:35:48+05:30,2026-09-20T04:50:00+05:30,0.0,0,0,0,0
2026-09-19,12301,8,NDLS,2026-09-20T10:00:00+05:30,,2026-09-20T09:46:44+05:30,,,0,0,0,0
2026-09-19,12302,1,NDLS,,2026-09-19T16:55:00+05:30,,2026-09-19T17:10:11+05:30,15.19082,,,,
2026-09-19,12302,2,CNB,2026-09-19T22:00:00+05:30,2026-09-19T22:05:00+05:30,2026-09-19T22:00:27+05:30,2026-09-19T22:15:05+05:30,10.0978,0,0,0,0
2026-09-19,12302,3,PRYJ,2026-09-20T00:15:00+05:30,2026-09-20T00:17:00+05:30,2026-09-20T00:12:48+05:30,2026-09-20T00:18:02+05:30,1.04834,0,0,0,0
2026-09-19,12302,4,DDU,2026-09-20T02:00:00+05:30,2026-09-20T02:10:00+05:30,2026-09-20T01:54:19+05:30,2026-09-20T02:10:00+05:30,0.0,0,0,0,0
2026-09-19,12302,5,GAYA,2026-09-20T04:39:00+05:30,2026-09-20T04:42:00+05:30,2026-09-20T04:30:25+05:30,2026-09-20T04:42:00+05:30,0.0,0,0,0,0
2026-09-19,12302,6,DHN,2026-09-20T06:57:00+05:30,2026-09-20T07:02:00+05:30,2026-09-20T06:52:49+05:30,2026-09-20T07:02:00+05:30,0.0,0,0,0,0
2026-09-19,12302,7,ASN,2026-09-20T07:55:00+05:30,2026-09-20T07:57:00+05:30,2026-09-20T07:54:43+05:30,2026-09-20T07:57:11+05:30,0.19686,0,0,0,0
2026-09-19,12302,8,HWH,2026-09-20T09:55:00+05:30,,2026-09-20T09:39:06+05:30,,,0,0,0,0
2026-09-20,12301,1,HWH,,2026-09-20T16:50:00+05:30,,2026-09-20T17:19:08+05:30,29.13413,,,,
2026-09-20,12301,2,ASN,2026-09-20T18:48:00+05:30,2026-09-20T18:50:00+05:30,2026-09-20T19:07:00+05:30,2026-09-20T19:08:13+05:30,18.22078,0,0,0,0
2026-09-20,12301,3,DHN,2026-09-20T19:43:00+05:30,2026-09-20T19:48:00+05:30,2026-09-20T19:56:47+05:30,2026-09-20T20:09:59+05:30,21.9959,0,0,0,0
2026-09-20,12301,4,GAYA,2026-09-20T22:03:00+05:30,2026-09-20T22:06:00+05:30,2026-09-20T22:20:05+05:30,2026-09-20T22:26:37+05:30,20.61787,0,0,0,0
2026-09-20,12301,5,DDU,2026-09-21T00:35:00+05:30,2026-09-21T00:45:00+05:30,2026-09-21T00:39:52+05:30,2026-09-21T00:49:47+05:30,4.79991,0,0,0,0
2026-09-20,12301,6,PRYJ,2026-09-21T02:28:00+05:30,2026-09-21T02:30:00+05:30,2026-09-21T02:28:47+05:30,2026-09-21T02:42:53+05:30,12.89299,0,0,0,0
2026-09-20,12301,7,CNB,2026-09-21T04:45:00+05:30,2026-09-21T04:50:00+05:30,2026-09-21T05:00:17+05:30,2026-09-21T05:07:02+05:30,17.04127,0,0,0,0
2026-09-20,12301,8,NDLS,2026-09-21T10:00:00+05:30,,2026-09-21T09:45:47+05:30,,,0,0,0,0
2026-09-20,12302,1,NDLS,,2026-09-20T16:55:00+05:30,,2026-09-20T16:57:54+05:30,2.90298,,,,
2026-09-20,12302,2,CNB,2026-09-20T22:00:00+05:30,2026-09-20T22:05:00+05:30,2026-09-20T21:34:33+05:30,2026-09-20T22:05:00+05:30,0.0,0,0,0,0
2026-09-20,12302,3,PRYJ,2026-09-21T00:15:00+05:30,2026-09-21T00:17:00+05:30,2026-09-21T00:04:57+05:30,2026-09-21T00:17:00+05:30,0.0,0,0,0,0
2026-09-20,12302,4,DDU,2026-09-21T02:00:00+05:30,2026-09-21T02:10:00+05:30,2026-09-21T01:59:31+05:30,2026-09-21T02:12:33+05:30,2.55921,0,0,0,0
2026-09-20,12302,5,GAYA,2026-09-21T04:39:00+05:30,2026-09-21T04:42:00+05:30,2026-09-21T04:26:11+05:30,2026-09-21T04:42:00+05:30,0.0,0,0,0,0
2026-09-20,12302,6,DHN,2026-09-21T06:57:00+05:30,2026-09-21T07:02:00+05:30,2026-09-21T06:53:19+05:30,2026-09-21T07:02:00+05:30,0.0,0,0,0,0
2026-09-20,12302,7,ASN,2026-09-21T07:55:00+05:30,2026-09-21T07:57:00+05:30,2026-09-21T07:48:29+05:30,2026-09-21T07:57:00+05:30,0.0,0,0,0,0
2026-09-20,12302,8,HWH,2026-09-21T09:55:00+05:30,,2026-09-21T09:44:54+05:30,,,0,0,0,0
2026-09-21,12301,1,HWH,,2026-09-21T16:50:00+05:30,,2026-09-21T16:50:24+05:30,0.40987,,,,
2026-09-21,12301,2,ASN,2026-09-21T18:48:00+05:30,2026-09-21T18:50:00+05:30,2026-09-21T18:38:06+05:30,2026-09-21T18:50:00+05:30,0.0,0,0,0,0
2026-09-21,12301,3,DHN,2026-09-21T19:43:00+05:30,2026-09-21T19:48:00+05:30,2026-09-21T19:38:08+05:30,2026-09-21T19:48:00+05:30,0.0,0,0,0,0
2026-09-21,12301,4,GAYA,2026-09-21T22:03:00+05:30,2026-09-21T22:06:00+05:30,2026-09-21T21:56:51+05:30,2026-09-21T22:06:00+05:30,0.0,0,0,0,0
2026-09-21,12301,5,DDU,2026-09-22T00:35:00+05:30,2026-09-22T00:45:00+05:30,2026-09-22T00:29:19+05:30,2026-09-22T00:45:00+05:30,0.0,0,0,0,0
2026-09-21,12301,6,PRYJ,2026-09-22T02:28:00+05:30,2026-09-22T02:30:00+05:30,2026-09-22T02:13:16+05:30,2026-09-22T02:30:00+05:30,0.0,0,0,0,0
2026-09-21,12301,7,CNB,2026-09-22T04:45:00+05:30,2026-09-22T04:50:00+05:30,2026-09-22T04:38:19+05:30,2026-09-22T04:52:22+05:30,2.37073,0,0,0,0
2026-09-21,12301,8,NDLS,2026-09-22T10:00:00+05:30,,2026-09-22T09:32:48+05:30,,,0,0,0,0
2026-09-21,12302,1,NDLS,,2026-09-21T16:55:00+05:30,,2026-09-21T18:06:02+05:30,71.0497,,,,
2026-09-21,12302,2,CNB,2026-09-21T22:00:00+05:30,2026-09-21T22:05:00+05:30,2026-09-21T23:37:23+05:30,2026-09-21T23:42:06+05:30,97.11539,1,0,0,0
2026-09-21,12302,3,PRYJ,2026-09-22T00:15:00+05:30,2026-09-22T00:17:00+05:30,2026-09-22T01:59:57+05:30,2026-09-22T02:02:16+05:30,105.27281,0,0,0,0
2026-09-21,12302,4,DDU,2026-09-22T02:00:00+05:30,2026-09-22T02:10:00+05:30,2026-09-22T04:06:13+05:30,2026-09-22T04:17:09+05:30,127.16546,1,0,0,0
2026-09-21,12302,5,GAYA,2026-09-22T04:39:00+05:30,2026-09-22T04:42:00+05:30,2026-09-22T07:29:04+05:30,2026-09-22T07:34:14+05:30,172.23929,0,0,0,1
2026-09-21,12302,6,DHN,2026-09-22T06:57:00+05:30,2026-09-22T07:02:00+05:30,2026-09-22T10:15:58+05:30,2026-09-22T10:21:51+05:30,199.85308,0,0,0,1
